

Graph1.txt



src-id	dst-id	pir
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
63	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	16	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
16	0	0.1626716637507142
0	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	19	0.1626716637507142
16	0	0.1626716637507142
16	9	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	26	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	1	0.1626716637507142
16	10	0.1626716637507142
16	2	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	0	0.1626716637507142
16	27	0.1626716637507142
16	0	0.1626716637507142
16	11	0.1626716637507142
16	0	0.1626716637507142
63	0	0.1626716637507142
16	0	0.1626716637507142
0	0	0.1626716637507142
16	3	0.1626716637507142
16	0	0.1626716637507142
0	17	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	19	0.1626716637507142
0	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
19	0	0.1626716637507142
19	9	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	26	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	1	0.1626716637507142
19	10	0.1626716637507142
19	2	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	27	0.1626716637507142
19	0	0.1626716637507142
19	11	0.1626716637507142
19	0	0.1626716637507142
19	0	0.1626716637507142
19	25	0.1626716637507142
19	3	0.1626716637507142
19	0	0.1626716637507142
0	9	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	8	0.1626716637507142
0	24	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	26	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
0	18	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	27	0.1626716637507142
9	0	0.1626716637507142
9	11	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	0	0.1626716637507142
9	25	0.1626716637507142
9	3	0.1626716637507142
9	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	26	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
63	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	1	0.1626716637507142
26	10	0.1626716637507142
26	2	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
0	0	0.1626716637507142
26	0	0.1626716637507142
26	11	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	0	0.1626716637507142
26	25	0.1626716637507142
26	3	0.1626716637507142
26	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	1	0.1626716637507142
0	10	0.1626716637507142
0	2	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
1	10	0.1626716637507142
1	2	0.1626716637507142
1	0	0.1626716637507142
1	0	0.1626716637507142
1	0	0.1626716637507142
1	0	0.1626716637507142
1	27	0.1626716637507142
1	0	0.1626716637507142
1	11	0.1626716637507142
1	0	0.1626716637507142
1	0	0.1626716637507142
1	0	0.1626716637507142
1	25	0.1626716637507142
1	3	0.1626716637507142
1	0	0.1626716637507142
10	2	0.1626716637507142
10	0	0.1626716637507142
10	0	0.1626716637507142
10	0	0.1626716637507142
10	0	0.1626716637507142
10	27	0.1626716637507142
10	0	0.1626716637507142
0	0	0.1626716637507142
10	0	0.1626716637507142
10	0	0.1626716637507142
10	0	0.1626716637507142
10	25	0.1626716637507142
10	3	0.1626716637507142
10	0	0.1626716637507142
2	0	0.1626716637507142
2	0	0.1626716637507142
2	0	0.1626716637507142
2	0	0.1626716637507142
2	27	0.1626716637507142
2	0	0.1626716637507142
2	11	0.1626716637507142
2	0	0.1626716637507142
2	0	0.1626716637507142
2	0	0.1626716637507142
2	25	0.1626716637507142
0	0	0.1626716637507142
2	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	27	0.1626716637507142
0	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
27	0	0.1626716637507142
27	11	0.1626716637507142
27	0	0.1626716637507142
27	0	0.1626716637507142
27	0	0.1626716637507142
27	25	0.1626716637507142
27	3	0.1626716637507142
27	0	0.1626716637507142
0	11	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
11	0	0.1626716637507142
11	0	0.1626716637507142
0	0	0.1626716637507142
11	25	0.1626716637507142
11	3	0.1626716637507142
11	0	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
0	25	0.1626716637507142
0	3	0.1626716637507142
0	0	0.1626716637507142
25	3	0.1626716637507142
25	0	0.1626716637507142
3	0	0.1626716637507142
63	0	0.15941230976000378
0	27	0.15941230976000378
0	3	0.15941230976000378
0	0	0.1507665846647543
0	0	0.1507665846647543
19	0	0.1507665846647543


Graph22.txt



src-id	dst-id	pir
0	0	1.0
0	0	0.9765637791541281
0	0	0.9617601725393663
0	0	0.9103879312778415
0	0	0.9086640431950648
0	1	0.8775060834805979
0	0	0.8775060834805979
0	0	0.8775060834805979
0	0	0.8710622048829696
0	0	0.8710622048829696
0	0	0.8652431416166533
0	0	0.8340136668943855
0	0	0.8316499076891808
0	0	0.8235555379904659
0	0	0.8084225859450426
0	0	0.8084225859450426
0	0	0.8028030119110128
0	0	0.793387496541873
0	0	0.7659276155202623
27	19	0.7545303816454851
0	0	0.7508191291354024
0	0	0.7431387936923763
25	17	0.7429656520945428
10	11	0.717835654748126
26	27	0.717835654748126
0	0	0.717835654748126
0	0	0.71569961438355
0	0	0.6807268935950783
63	10	0.6709011079180288
0	0	0.634603477511353
17	16	0.6221880957623594
11	0	0.6204397420190193
0	0	0.594812903565776
0	0	0.5807018633423481
0	0	0.5807018633423481
0	1	0.5234992669711701
0	0	0.5142568931998638
0	0	0.5113021941933579
0	0	0.49910135746776657
0	0	0.4977199886328777
0	0	0.47361378508234575
0	0	0.47361378508234575
0	0	0.4618665040641226
0	0	0.460592407740935
0	0	0.460592407740935
0	0	0.460592407740935
0	0	0.45640689781069976
0	0	0.42578153670695973
0	0	0.42578153670695973
18	19	0.4228701230999121
10	3	0.4186168621096551
0	0	0.41306880308342603
10	9	0.41306880308342603
0	0	0.4080571066157029
0	0	0.3871653144684271
0	0	0.3715242294728403
25	0	0.3715242294728403
0	0	0.36987373837175386
63	0	0.36227244583208656
0	0	0.36227244583208656
0	0	0.3330303355371248
0	0	0.33111825006539863
0	0	0.33111825006539863
0	0	0.32146560598618257
25	24	0.3196419732872626
0	0	0.3196419732872626
0	0	0.31415601939938687
0	0	0.30063403700337066
0	0	0.29833238293651915
0	0	0.2897167064704145
10	8	0.28811514669045485
0	0	0.28352124842619936
0	0	0.2766802733378877
0	0	0.2766802733378877
0	0	0.2593190642073032
0	0	0.24061977164128828
0	0	0.2371682315279558
0	26	0.23645872737161647
0	0	0.2108149511533677
0	0	0.2087843013266034
0	0	0.20257755143905135
0	0	0.20257755143905135
0	16	0.1946939628159599
63	0	0.1946939628159599
0	0	0.19108433689590992
0	0	0.18864341676123586
0	0	0.1810997126225871
26	25	0.17744171997357708
0	0	0.17111414736231953
0	0	0.1460488899177013
26	16	0.1329021731152502
0	0	0.1329021731152502
0	0	0.1329021731152502
0	0	0.1304941875236423
0	0	0.09929727094966286


Graph1.txt



src-id	dst-id	pir
0	0	1.0
0	0	0.814
0	0	0.724
5	4	0.724
4	0	0.724
0	0	0.714
0	0	0.706
0	0	0.626
0	0	0.6
2	3	0.314
15	5	0.14
0	0	0.098
0	0	0.054
0	0	0.032
6	0	0.032
6	7	0.032
0	2	0.032
0	0	0.032
2	7	0.032
3	7	0.032


Graph1.txt



src-id	dst-id	pir
0	0	1.0
0	0	0.814
0	0	0.724
5	4	0.724
4	0	0.724
0	0	0.714
0	0	0.706
0	0	0.626
0	0	0.6
2	3	0.314
15	5	0.14
0	0	0.098
0	0	0.054
0	0	0.032
6	0	0.032
6	7	0.032
0	2	0.032
0	0	0.032
2	7	0.032
3	7	0.032


Graph1.txt



src-id	dst-id	pir
3	7	1.0
6	7	0.814
4	0	0.724
9	8	0.724
8	4	0.724
0	1	0.714
1	2	0.706
3	6	0.626
2	3	0.6
10	11	0.314
13	9	0.14
4	5	0.098
0	5	0.054
6	12	0.032
14	12	0.032
14	15	0.032
12	10	0.032
1	12	0.032
10	15	0.032
11	15	0.032


Graph1.txt



src-id	dst-id	pir
3	7	1.0
6	7	0.814
4	0	0.724
9	8	0.724
8	4	0.724
0	1	0.714
1	2	0.706
3	6	0.626
2	3	0.6
10	11	0.314
13	9	0.14
4	5	0.098
0	5	0.054
6	12	0.032
14	12	0.032
14	15	0.032
12	10	0.032
1	12	0.032
10	15	0.032
11	15	0.032


Graph1.txt



src-id	dst-id	pir
3	7	1.0
6	7	0.814
4	0	0.724
9	8	0.724
8	4	0.724
0	1	0.714
1	2	0.706
3	6	0.626
2	3	0.6
10	11	0.314
13	9	0.14
4	5	0.098
0	5	0.054
6	12	0.032
14	12	0.032
14	15	0.032
12	10	0.032
1	12	0.032
10	15	0.032
11	15	0.032


Graph1.txt



src-id	dst-id	pir
3	7	1.0
6	7	0.814
5	0	0.724
8	9	0.724
9	5	0.724
0	1	0.714
1	2	0.706
3	6	0.626
2	3	0.6
